gene	BB9	BB10	BB17	BB19	BB20	BB21	BB11	BB12	BB18	reflen
btuE.t01	289.14	267.161	333.307	664.155	705.439	518.219	386.264	210.522	212.161	552
btuF.t01	640.316	623.075	940.206	553.868	546.424	449.781	454.234	532.442	450.106	801
btuR.t01	389.965	491.434	566.713	316.559	375.253	239.731	293.037	197.676	239.813	591
cadA.t01	1948.25	1684.15	1799.24	1346.85	1235.99	1638.84	1810.89	3393.39	1947.29	2148
cadB.t01	1128.3	1005.48	1020.81	557.317	812.384	1137.61	1076.59	1857.68	1165.76	1335
cadC.t01	1688.7	1816.16	2255.4	1365.47	1254.15	1748.38	1569.83	2703.53	1290.33	1539
caiA.t01	635.684	660.848	665.607	629.482	663.19	518.548	621.57	803.406	668.99	1143
caiB.t01	941.966	906.572	1318.33	1069.22	1211.65	1200.73	1340.25	1343.27	1116.9	1218
caiC.t01	989.399	843.202	1096.84	813.281	884.333	894.097	1111	1376.35	995.637	1554
caiD.t01	359.311	456.242	401.661	351.832	436.115	331.772	564.51	583.053	441.393	786
caiE.t01	277.57	213.672	285.554	260.322	248.17	407.424	290.501	377.434	352.019	591
caiF.t01	219.305	177.992	246.038	150.852	175.06	138.798	142.711	221.293	194.025	396
caiT.t01	728.77	685.874	829.494	550.236	632.402	791.519	946.816	1324.37	888.449	1515
can.t01	43874.6	43064.2	36909.5	35651	41165.2	38246.7	26662	24049.9	32461.5	663
carA.t01	4798.26	4378.3	4526.39	3008.78	2865.85	2040.19	1620.91	1586.47	2053.19	1149
carB.t01	11164.5	10042	11208.6	6985.3	6269.82	4137.69	4222.27	3425.95	5122.95	3222
casA.t01	996.42	1083.5	990.186	657.646	869.886	1211.36	1157.34	1787.11	1139.77	1509
casB.t01	307.113	289.097	296.63	197.477	235.911	268.818	368.551	491.989	294.088	483
casC.t01	823.04	745.5	872.385	568.109	604.395	662.251	860.633	1415.12	753.997	1092
casD.t01	500.096	450.176	534.2	437.68	412.856	419.835	453.803	762.284	417.473	675
casE.t01	477.015	376.865	556.57	320.222	401.28	433.696	517.571	618.102	338.686	600
cbdA.t01	758.266	679.245	755.205	710.286	779.884	491.032	561.711	702.734	573.598	1545
cbdB.t01	578.258	536.929	596.732	408.144	516.929	357.142	487.805	483.695	378.437	1137
cbdX.t01	45.0307	22.0883	60.7984	56.6572	21.1593	23.3241	27.8763	45.4466	53.4579	93
cbeA.t01	117.703	99.5953	159.973	112.153	96.6928	139.865	162.709	161.062	110.286	369
cbl.t01	418.286	353.866	582.954	420.46	382.773	393.492	645.683	613.146	401.621	951
cbpA.t01	868.346	922.492	1041.16	2897.93	3040.09	2255.97	1264.04	673.659	1554.53	921
cbpM.t01	157.388	172.88	135.938	405.762	436.772	242.221	184.229	172.422	250.981	306
cbrA.t01	1098.29	916.556	879.319	609.351	650.231	786.061	1190.2	2152.74	1179.36	1065
cbrB.t01	399.034	352.106	307.552	359.48	349.595	300.873	471	592.759	384.28	468
cbrC.t01	553.841	414.034	470.074	348.553	254.302	418.109	581.827	1028.77	390.523	588
cbtA.t01	156.13	114.966	141.519	99.6615	105.499	118.451	179.768	221.329	158.235	375
cca.t01	1206.86	1099.56	1040.13	901.899	1002.8	958.487	1093.64	1785.54	1214.53	1239
ccmA.t01	337.06	393.521	259.812	320.966	320.725	347.601	352.754	343.332	342.541	624
ccmB.t01	342.122	258.994	221.417	252.128	239.736	351.297	322.337	376.917	312.137	663
ccmC.t01	423.515	357.599	424.095	388.179	318.079	357.842	360.998	467.673	419.685	738
ccmD.t01	76.6811	42.4038	54.9952	73.1621	86.747	68.9497	99.6206	97.6403	110.781	210
ccmE.t01	206.004	255.696	280.695	308.287	299.389	289.752	366.801	318.897	294.324	480
ccmF.t01	832.432	823.354	983.893	836.783	918.138	900.704	960.221	1335.22	943.437	1944
ccmH.t01	602.673	504.08	573.721	515.999	529.397	559.496	593.536	616.367	498.261	1053
cdaR.t01	595.46	483.041	720.559	558.052	540.303	500.851	598.267	734.573	486.427	1158
cdd.t01	442.08	442.743	450.973	488.124	529.157	550.219	582.094	556.978	539.436	885
cdh.t01	574.28	477.075	597.047	409.68	418.427	436.089	691.753	835.115	556.072	756
cdsA.t01	700.868	669.279	996.413	736.209	812.202	619.344	671.571	808.683	682.041	858
cedA.t01	113.172	89.5851	96.4243	57.3533	90.3856	126.291	101.058	97.4809	60.6198	243
cfa.t01	644.166	631.508	838.05	1789.64	1808.26	1305.17	774.514	609.692	938.851	1149
chaA.t01	1246.76	1134.42	1225.13	508.389	534.574	428.825	495.656	417.597	368.17	1101
chaB.t01	97.6978	61.5386	78.6848	97.2249	99.2272	67.1108	75.2559	75.4444	54.6266	231
chaC.t01	269.276	214.829	279.737	232.82	277.201	211.15	178.413	208.699	263.87	696
chbA.t01	162.954	119.75	145.494	91.9827	106.048	104.921	93.1347	130.652	65.9736	351
chbB.t01	133.558	106.948	158.091	120.057	75.6404	90.5175	133.843	148.263	63.1064	321
chbC.t01	620.939	607.546	759.701	415.247	408.572	474.556	513.595	652.275	528.152	1359
chbF.t01	669.778	680.69	609.196	474.029	377.896	566.893	672.256	677.75	554.231	1353
chbG.t01	295.789	326.951	279.442	212.225	219.455	243.553	209.297	278.491	204.373	750
chbR.t01	367.846	361.729	426.663	226.633	228.826	304.664	279.314	361.875	291.291	843
cheA.t01	995.237	919.972	964.247	766.798	818.971	832.822	824.127	1046.18	1097.88	1965
cheB.t01	525.633	452.264	511.939	367.348	364.367	443.406	522.632	532.126	453.154	1050
cheR.t01	375.811	375.604	264.094	307.787	309.653	317.382	299.273	485.969	385.08	861
cheW.t01	266.358	274.512	207.445	243.114	221.802	192.732	200.713	339.258	364.968	504
cheY.t01	206.805	197.686	154.08	157.943	235.88	261.381	146.036	209.412	226.536	390
cheZ.t01	296.809	317.082	348.909	311.292	354.497	194.141	299.143	257.286	366.227	645
chiA.t01	1467.3	1207.14	1485.49	1404.22	1538.22	1515.64	1701.14	2343.46	1459.43	2694
chiP.t01	1102.53	1200.45	1693.21	821.899	803.723	698.507	947.533	856.362	781.346	1407
chiQ.t01	167.9	115.336	264.856	147.289	75.8741	133.743	137.346	131.406	96.3231	327
chiX.r01	34.0868	25.0633	33.7008	11.6367	30.8442	23.6048	37.9844	16.102	20.0974	84
cho.t01	448.64	486.192	638.511	1587.54	1546.59	1137.87	1417.91	1025.36	1111.78	888
chpB.t01	216.653	236.294	249.59	186.77	184.145	219.566	332.978	262.97	236.747	351
chpS.t01	165.931	194.082	210.36	168.442	175.239	179.023	245.217	259.333	215.76	252
chrR.t01	767.718	659.149	806.977	794.838	919.47	844.796	800.689	1032.91	901.615	567
cirA.t01	2382.31	2158.83	3361.76	970.435	983.737	1136.54	1741.32	1475.31	1472.12	1992
citA.t01	973.548	945.852	995.826	750.047	738.423	1112.81	917.278	1176.28	890.511	1659
citB.t01	542.299	619.164	569.512	485.85	490.162	442.685	526.607	420.528	398.663	681
citC.t01	703.952	671.251	603.07	618.541	543.709	639.829	736.256	720.675	682.695	1059
citD.t01	145.055	126.119	115.692	133.212	89.9904	111.37	125.783	144.097	115.084	297
citE.t01	505.422	420.321	578.483	427.328	452.057	364.839	492.761	566.941	457.875	909
citF.t01	810.256	787.987	743.551	688.878	743.439	790.602	721.388	1003.84	864.62	1533
citG.t01	392.39	434.968	493.086	345.369	421.942	392.168	487.069	474.249	476.654	879
citT.t01	930.77	842.674	814.824	785.196	752.057	735.694	792.665	1183.14	833.241	1464
citX.t01	255.104	208.93	271.506	196.126	147.547	223.356	254.213	337.883	174.728	552
clcA.t01	729.814	628.056	1018.05	1091.35	1066.69	1056.53	1093.23	931.089	687.113	1422
clcB.t01	531.198	516.23	597.054	482.936	537.733	612.209	421.436	757.723	607.996	1257
clpA.t01	3033.85	2640.55	3534.84	5372.38	5877.3	4157.94	5022.97	2381.54	3900.16	2277
clpB.t01	1834.34	1365.67	2041.57	4065.02	4126.82	2664.94	3993.59	1518.12	2490.2	2574
clpP.t01	989.976	1054.57	885.138	1237.5	1143.74	1185.24	962.102	791.488	842.207	624
clpS.t01	621.296	540.256	647.303	1093.77	1101.3	808.114	964.39	535.572	691.139	321
clpX.t01	2104.5	2048.41	2300.69	3410.75	3469.42	2794.85	2771.01	1672.77	1903.68	1275
clsA.t01	1187.33	1150.53	1519.85	1183.66	1335.31	880.79	796.815	491.86	688.753	1461
clsB.t01	472.438	516.636	518.824	582.394	800.732	542.395	589.766	521.395	577.237	1242
clsC.t01	705.751	815.73	863.673	1150.85	1122.97	1000.45	788.404	575.927	573.45	1422
cmk.t01	1920.94	1921.83	2139.89	1409.7	1341.82	1076.92	877.168	614.44	898.352	684
cmoA.t01	1095.91	965.429	1243.21	1163.47	1106.29	798.803	664.83	560.166	588.94	744
cmoB.t01	636.33	570.678	796.872	576.406	605.853	418.573	581.642	592.63	572.197	972
cmtA.t01	1143.54	1080.61	979.249	705.843	676.917	785.5	1140.57	2093.11	1202.41	1389
cmtB.t01	303.666	396.924	319.256	178.249	275.184	249.036	354.118	644.91	379.455	444
cnu.t01	295.911	261.628	375.11	285.494	281.869	273.018	289.958	116.32	215.331	216
coaA.t01	889.884	751.552	1261.15	893.225	768.608	566.137	901.139	554.465	521.823	951
coaD.t01	736.55	688.291	731.472	425.359	594.888	455.002	682.056	1078.81	673.046	480
coaE.t01	950.254	906.735	1223.77	1142.75	1257.36	671.947	704.369	522.454	528.677	621
cobB.t01	488.98	448.827	551.204	341.429	417.648	287.967	332.042	196.635	203.917	729
cobC.t01	424.279	449.839	527.504	393.853	359.231	427.102	385.244	465.583	304.388	612
cobS.t01	344.27	242.092	341.09	230.949	299.406	322.319	357.729	355.754	366.294	744
cobT.t01	615.604	489.56	612.846	398.323	465.829	531.802	426.449	563.303	553.233	1080
cobU.t01	273.997	229.861	257.421	189.606	290.016	215.725	292.972	287.192	275.518	546
codA.t01	3151.24	3174.61	3333.79	2818.2	2413.62	2082.73	3736	2727.04	5313.26	1284
codB.t01	1378.54	1165.42	1016.44	1076.43	906.889	1135.96	1221.95	1503.41	1691.7	1260
cof.t01	1119.1	1231.62	1450.3	1191.36	1268.3	1125.08	1024.92	862.423	859.319	819
cohE.t01	1144.16	1250.79	1618.62	1907.18	1618.41	1585.14	797.884	716.803	858.911	675
copA.t01	1641.05	1609.63	1599.73	1665.03	1785.94	1933.93	1713.23	1982.17	1961.68	2505
corA.t01	2210.08	1896.58	1866.37	1550.05	1448.44	1475.01	1248.11	1157.33	939.713	951
cpdA.t01	1131.01	1041.29	1555.39	1110.34	1216.32	1037.77	1306.3	1293.5	1384.76	828
cpdB.t01	3151.79	2934.74	2936.31	2227.22	2126.52	2295.48	2639.17	3057.41	2093.55	1944
cpsB.t01	627.384	548.033	575.835	425.878	563.607	705.03	717.852	768.059	665.479	1437
cpsG.t01	601.931	521.125	660.16	537.498	506.434	717.485	593.805	781.684	744.771	1371
cptA.t01	420.554	471.391	570.017	504.039	417.115	432.178	524.725	556.516	469.306	408
cpxA.t01	1168.63	976.544	1107.7	1534.79	1437.56	1032.74	1556.34	1802.99	1283.07	1374
cpxP.t01	1666.69	1269.2	1113.92	1064.63	922.581	716.265	1365.14	844.796	845.508	501
cpxR.t01	1266.52	966.99	1306.13	2193.01	2116.09	1588.28	1825.19	1051.34	1311.3	699
cra.t01	882.093	763.907	1084.71	836.163	915.812	673.156	1278.33	879.99	848.786	1005
creA.t01	636.786	564.975	647.195	511.038	539.687	532.785	401.579	551.731	501.113	474
creB.t01	572.739	552.709	636.898	535.038	600.37	472.384	608.366	719.856	527.655	690
creC.t01	1082.26	874.024	868.804	983.116	856.453	979.273	1282.87	1396.21	1386.15	1425
creD.t01	907.858	784.639	855.969	742.344	683.448	804.787	1092.09	1491.1	1056.44	1353
crfC.t01	1949.11	1809.88	1705.54	1531.92	1524.78	1644.08	1990.25	3502.74	2085.03	2229
croE.t01	83.5432	80.65	89.0768	113.417	130.41	135.562	773.93	328.438	660.968	201
crp.t01	18843.5	21585	25014.9	23575.4	24692.9	27899.2	21192.3	18115.4	18602.9	633
crr.t01	2575.26	2514.28	2777.79	6382.24	5778.76	5436.96	4222.5	1820.07	2801.35	510
csdA.t01	997.733	867.292	856.663	776.164	803.153	860.002	1014.55	1465.25	1084.52	1206
csdE.t01	379.846	353.18	348.196	328.506	319.403	293.009	456.108	559.08	389.667	444
csgA.t01	198.252	205.07	181.944	126.36	177.357	128.924	156.427	157.006	213.635	456
csgB.t01	219.506	284.252	246.87	105.053	194.892	155.47	150.428	216.411	149.989	456
csgC.t01	189.127	182.141	168.071	97.4984	106.81	109.985	153.578	141.735	107.933	333
csgD.t01	281.341	295.234	325.714	156.949	305.744	191.733	237.147	301.269	203.313	651
csgE.t01	180.764	171.684	181.494	151.948	134.587	136.797	193.589	137.206	141.192	390
csgF.t01	211.043	194.681	159.273	136.861	170.116	133.57	180.534	143.287	159.973	417
csgG.t01	413.4	341.154	379.101	290.734	389.098	412.522	335.559	342.992	326.701	834
csiD.t01	488.444	455.067	572.226	5372.86	5091.18	4888.83	5147.23	1577.22	2435.7	978
csiE.t01	1105.5	1120.5	1441.96	1931.7	1743.2	1656.28	2067.96	1003.64	1287.84	1281
csiR.t01	318.08	321.587	290.854	1007.24	861.648	848.872	686.119	427.974	383.143	663
cspA.t01	336.845	249.035	289.062	213.077	207.737	293.718	321.76	504.148	351.669	213
cspB.t01	81.0799	79.5519	71.3614	97.5471	65.9042	65.4152	95.4927	113.639	60.3716	216
cspC.t01	585.243	611.799	808.475	713.261	847.436	726.224	1550.05	1223.55	1502.27	210
cspD.t01	294.354	229.606	440.604	377.903	425.774	282.994	390.112	206.783	371.092	225
cspE.t01	2373.46	2108.86	3054.37	1153.18	1469.86	1322.08	2472.08	1564.94	2013.73	210
cspF.t01	160.53	139.04	205.49	167.772	159.464	140.652	95.4391	138.408	109.183	213
cspG.t01	97.0181	76.7735	165.045	77.9452	70.7352	111.775	65.5661	83.1735	96.7501	213
cspH.t01	89.0728	121.495	159.277	51.0312	77.2843	52.3682	65.5661	104.706	109.183	213
cspI.t01	127.172	79.6264	127.96	33.7709	67.4222	51.2834	107.29	163.144	48.8579	213
csrA.t01	2231.78	2154.08	2357.4	5904.51	5584.02	6460.67	6662.19	3529.57	3140.7	186
csrB.r01	9466.58	8654.97	7684.68	22111.1	17476.9	26048.6	26215.1	29204.6	22773.8	369
csrC.r01	502.355	517.131	423.024	947.758	823.842	903.224	3106.01	4018.96	3132.28	245
csrD.t01	1053.2	743.89	1140.33	1398.34	1215.9	1233.09	1372.63	1450.7	1138.99	1941
cstA.t01	1701.53	1733.44	2150.23	2376.79	2186.39	2162.69	3538.1	2282.8	2854.96	2106
cueO.t01	855.808	793.932	806.506	1085.6	954.658	812.606	1008.88	1061.98	918.09	1551
cueR.t01	311.813	297.19	376.601	460.812	452.9	410.774	377.103	362.21	446.935	408
curA.t01	590.549	537.861	582.317	1183.85	1552.56	1342.53	783.286	762.781	656.029	1038
cusA.t01	2065.95	1838.09	1833.27	1831.42	1682.08	1826.59	1749.98	2497.57	1965.67	3144
cusB.t01	746.656	649.337	768.924	564.93	622.671	580.729	591.962	844.69	679.821	1224
cusC.t01	927.188	900.138	894.558	664.307	790.308	949.799	897.317	1084.27	764.14	1374
cusF.t01	250.989	191.607	185.662	157.968	184.199	263.87	240.995	363.892	153.909	333
cusR.t01	460.686	500.551	567.353	321.77	440.488	414.689	375.095	611.848	482.204	684
cusS.t01	1207.75	1200.21	1259.34	1112.6	1087.82	1184.17	959.315	1300.57	920.972	1443
cutA.t01	321.037	295.167	346.16	206.614	291.64	266.985	246.165	457.596	376.795	339
cutC.t01	469.732	376.136	531.518	516.514	561.184	472.454	716.311	506.094	479.691	747
cvpA.t01	446.794	365.206	401.916	339.244	328.399	362.512	398.701	390.142	609.739	489
cvrA.t01	864.778	905.396	883.89	775.227	773.667	703.819	725.026	581.506	705.161	1737
cyaA.t01	2007.89	1784.87	2055.73	2734.64	2609.63	2365.7	2371.09	3240.17	2490.36	2547
cyaR.r01	108.82	108.827	166.543	122.048	117.128	72.7626	251.701	90.7714	111.133	87
cyaY.t01	290.343	262.665	245.003	281.987	250.918	271.759	280.608	380.616	352.278	321
cybB.t01	459.248	501.102	582.305	363.032	388.335	396.053	374.018	323.262	349.753	531
cycA.t01	1069.23	1140.89	1026.5	1721.37	1888.53	1707.91	2312.98	2273.57	1980.79	1413
cydA.t01	7213.21	6282.79	5376.63	2088.92	2090.17	1425.13	1544.4	886.636	1212	1569
cydB.t01	2331	2350.75	2668.69	909.396	913.875	580.276	781.815	539.516	641.12	1140
cydC.t01	1200.49	1340.5	1667.33	855.254	987.896	865.81	845.147	847.148	793.499	1722
cydD.t01	1373.22	1256.69	1635.82	853.32	863.157	739.772	809.593	797.168	700.787	1767
cydX.t01	103.935	105.028	130.655	39.4528	62.6623	50.3929	31.5853	36.2494	35.8407	114
cynR.t01	669.534	648.266	654.055	560.682	546.985	624.868	607.58	1059.16	730.071	900
cynS.t01	375.413	301.251	379.601	292.201	184.702	296.057	418.094	539.408	323.493	471
cynT.t01	488.618	523.758	455.628	328.413	401.023	417.228	387.193	679.642	549.422	660
cynX.t01	699.885	731.286	754.833	546.221	621.77	638.025	782.197	1189.1	768.574	1155
cyoA.t01	12029.2	12938.7	14986.7	13733.7	14317.4	11201.4	10607.5	6180.87	9417.85	948
cyoB.t01	9725.7	9004.62	10303.3	8529.41	8486.26	5976.24	5098.19	3389.15	5953.93	1992
cyoC.t01	5971.62	6660.63	6309.72	4249.66	4340.21	3584.45	3514.09	2448.07	2879.12	615
cyoD.t01	456.779	420.664	397.723	366.046	250.482	308.891	241.749	383.097	377.962	330
cyoE.t01	1495.7	1481.99	1869.39	1639.14	1571.72	1245.76	1673.92	1316.91	1364.74	891
cysA.t01	496.485	421.587	458.068	348.532	454.334	463.908	629.861	579.039	442.24	1098
cysB.t01	808.721	818.543	945.712	847.663	754.106	703.003	672.223	309.595	531.287	975
cysC.t01	337.845	350.344	415.628	270.297	329.979	314.086	487.823	564.35	295.095	606
cysD.t01	676.558	700.237	702.224	587.748	531.285	671.007	2292.51	1598.91	1561.31	909
cysE.t01	1045.14	1074.1	1000.56	967.354	919.037	900.797	1089.92	1663.2	1450.63	822
cysG.t01	826.773	760.593	915.559	735.817	869.669	1016.36	1112.68	1514.02	1258.12	1374
cysH.t01	617.515	640.988	537.913	599.007	601.553	560.647	3286.91	1694.59	2571.21	735
cysI.t01	1098.88	1096.58	1000.49	854.479	967.48	1016.9	1841.17	2032.77	1762.88	1713
cysJ.t01	1159.7	1040.01	972.479	803.617	876.467	1156.67	1613.3	1866.17	1503.71	1800
cysK.t01	1145.66	915.29	1378.56	1485.48	1362.95	1185.44	2102.56	1161.67	1577.85	972
cysM.t01	575.521	572.162	601.64	572.969	583.857	464.679	676.408	570.703	498.055	912
cysN.t01	1027.99	961.1	942.12	743.568	898.536	925.582	2284.36	1689.41	1821.2	1428
cysP.t01	523.633	524.036	534.46	401.584	426.821	582.112	1096.88	967.126	740.608	1017
cysQ.t01	520.379	484.982	562.333	615.564	580.728	776.435	614.907	924.042	745.824	741
cysS.t01	3527.8	3962.96	4305.8	2685.92	2395.27	2162.88	2118.07	1968.37	1980.43	1386
cysT.r01	543.832	558.163	613.97	593.674	586.828	740.2	545.287	499.547	519.986	74
cysU.t01	348.986	341.871	367.271	364.371	368.735	363.593	424.577	526.262	341.615	834
cysW.t01	424.418	418.427	398.52	360.11	460.243	427.595	542.479	552.717	502.089	876
cysZ.t01	1423.24	1457.04	1581.39	1014.4	970.163	822.343	796.214	711.477	690.473	762
cytR.t01	2639.79	2998.4	3690.33	2540.53	2221.87	2306.42	5202.4	4272.26	3171.55	1026
dacA.t01	7431.86	9144.9	8976.29	4170.77	4315.04	4123.2	2677.03	2495.96	3057.08	1212
dacB.t01	1408.02	1317.23	1827.09	1272.62	1174.54	1193.04	1401.63	1612.93	1329.25	1434
dacC.t01	958.663	771.19	1109.73	898.836	886.266	689.569	615.214	629.749	574.196	1203
dacD.t01	586.399	484.949	738.906	460.142	522.16	599.524	654.931	723.838	586.235	1167
dadA.t01	1887.51	1774.62	2320.38	4297.48	4439.76	3616.36	4388.46	1855.41	3243.53	1299
dadX.t01	618.033	489.102	680.588	976.752	1043.7	728.492	702.251	266.699	601.323	1071
dam.t01	1045.22	957.26	1140.27	929.07	975.942	937.708	894.694	1294.04	976.21	837
damX.t01	1555.55	1382.68	1878.89	1798.02	1870.18	1368.78	1609.66	1910.99	1534.21	1287
dapA.t01	4892.46	4320.37	4137.98	2658.83	2767.29	1882.5	1766.66	1100.48	2306.21	879
dapB.t01	796.741	683.521	1074.89	1064.22	1207.23	878.159	891.673	771.375	823.43	822
dapD.t01	913.201	780.703	969.012	1086.7	933.166	637.885	670.619	496.808	863.033	825
dapE.t01	1333.83	1183.75	1750.96	1267.06	1271.36	1029.91	789.031	849.746	864.195	1128
dapF.t01	592.3	411.328	553.93	547.083	475.745	351.541	749.522	963.311	676.608	825
dauA.t01	916.047	797.859	930.777	739.964	750.873	601.736	612.459	448.916	396.819	1680
dbpA.t01	713.724	747.499	762.173	579.493	589.818	645.349	540.266	828.155	699.986	1374
dcd.t01	596.067	517.099	706.024	691.957	643.936	481.805	1219.46	406.129	625.836	582
dcm.t01	1116.25	943.842	1333.78	970.237	946.551	916.824	944.486	1024.01	804.296	1419
dcp.t01	3120.07	3352.11	4151.87	6569.46	6027.58	5036.45	4176.56	2878.11	3908.15	2046
dcrB.t01	1618.77	1537.6	1719.31	1246.61	1236.59	1022.52	1504.92	1564.4	1251.54	558
dctA.t01	6325.77	6384.81	7559.8	8212.82	8368.73	7260.24	7243.09	4574.73	3601.24	1287
dctR.t01	607.06	609.54	499.045	897.687	941.176	679.765	1067.03	1378.88	1141.27	531
dcuA.t01	3208.45	2800.67	3394.41	1674.06	1716.35	1397.32	1671.9	2054.28	1559.17	1302
dcuB.t01	1031.56	999.316	985.839	848.329	824.888	930.866	1098.4	1926.06	1283.84	1341
dcuC.t01	789.779	861.587	760.976	526.471	544.415	588.053	853.168	1031.72	770.269	1386
dcuD.t01	689.216	644.063	792.517	517.688	565.639	562.854	988.32	1188.59	908.71	1368
dcuR.t01	878.335	963.266	1211.64	864.468	994.651	1050.36	870.437	1093	783.979	720
dcuS.t01	1956.54	1675.05	1920	1331.39	1536.15	1584.93	1743.29	2755.31	1804.13	1632
dcyD.t01	596.277	428.15	593.876	589.042	687.086	497.539	645.744	595.116	554.215	987
ddlA.t01	1688.16	1526.59	1684.45	1266.1	1084.62	1148.72	1509.5	1362.66	1045.44	1095
ddlB.t01	1370.82	1303.7	1592.29	1768.03	2040.15	1328.37	1577.06	918.673	1050.32	921
ddpA.t01	818.215	743.982	887.366	1012.24	1070.07	1021.65	1133.47	1056.22	1031.43	1551
ddpB.t01	456.112	407.074	435.911	554.706	454.074	450.271	550.782	557.485	596.472	1023
ddpC.t01	416.29	347.374	516.455	463.708	483.322	583.157	432.571	518.651	513.163	897
ddpD.t01	468.751	385.823	472.92	449.654	460.934	333.736	421.489	583.102	524.853	987
ddpF.t01	415.177	350.898	381.582	537.073	431.661	469.648	453.449	602.286	553.104	927
ddpX.t01	259.307	284.315	306.916	543.561	437.39	381.205	424.643	380.748	368.282	582
deaD.t01	1276.12	1189.4	1356.7	1293.87	1270.22	1259.35	1862.3	2155.62	1951.8	1890
dedA.t01	405.541	477.261	539.513	477.965	439.639	353.749	342.556	412.911	391.816	660
dedD.t01	408.781	502.937	590.592	404.76	445.831	390.44	342.617	376.007	391.586	663
def.t01	781.249	872.008	948.258	1196.2	1239.96	795.003	978.063	609.685	784.084	510
degP.t01	2514.67	2727.98	3005.28	1809.42	1697.03	1589.74	1920.1	1320.78	1701.35	1425
degQ.t01	2779.8	2966.12	3327.81	4171.33	4557.75	4466.18	3191.69	2001.59	2525.97	1368
degS.t01	918.109	688.485	926.293	964.697	868.224	719.362	957.15	1019.95	888.906	1068
deoA.t01	1020.26	901.437	1061.22	1564.04	1548.84	1231.79	1343.22	1539.71	1535.37	1323
deoB.t01	1410.22	1431.44	1470.49	3810.64	4023.7	2468.12	1551.16	1691.65	2235.68	1224
deoC.t01	620.944	567.92	624.963	889.083	713.489	686.907	944.408	815.139	763.402	780
deoD.t01	3840.34	4129.62	4319.13	7836.12	7655.47	5873.03	4087.5	2112.2	2945.46	720
